,speaker,content,block,session,labels_h,labels
12336,Oleg," Well, so.",0,2106,statement,0
12337,Will, No water.,0,2106,statement,0
12338,Oleg, Average.,0,2106,floor-grabber,3
12339,Ashley, Okay. Either of those…,0,2106,statement,0
12340,Oleg, What is the other one that you have? The second one?,0,2106,question,4
12341,Ashley," Well, William has already checked that point and said that there’s no water, so.",0,2106,question,4
12342,Oleg, It’s already been an hour.,0,2106,statement,0
12343,Ashley, [UI],0,2106,disruption,1
12344,Will," Twenty-four thirty-five. Did I …yeah, I did.",0,2106,disruption,1
12345,Ashley," Yeah. You checked that one and said there is no water. I’d say, thirteen thirty-eight looks pretty good if they would get back to us about that.",0,2106,disruption,1
12346,Vika, It’s okay.,0,2106,statement,0
12347,Ashley, Yeah.,0,2106,statement,0
12348,Oleg, Which one did you say?,0,2106,statement,0
12349,Ashley, Thirteen thirty-eight.,0,2106,statement,0
12350,Oleg, We already had thirteen thirty-eight.,0,2106,statement,0
12351,Vika, Mhm.,0,2106,floor-grabber,3
12352,Ashley, Yes. //We were just checking.,0,2106,statement,0
12353,Vika, //We’ve already checked that.,0,2106,question,4
12354,Salah," I think, all of those points are //[UI]",0,2106,question,4
12355,Ashley, // I think we need to go with that one.,0,2106,statement,0
12356,Oleg," Well, so so – average.",0,2106,statement,0
12357,Salah, Materials specialist.,0,2106,question,4
12358,Ashley," Not the best for me, but it would work.",0,2106,question,4
12359,Oleg," Well, if yes, then…",0,2106,statement,0
12360,Ashley, Mhm.,0,2106,question,4
12361,Oleg," So, that means…Sent from the third step.",0,2106,question,4
12362,Oleg, Wow. I have it. Fifty…,0,2106,statement,0
12363,Salah," What did they say? When you make the [UI] round to them regarding the…last [UI] they said, no coffee and no chocolate after eight.",0,2106,statement,0
12364,Ashley," Yeah, but I…That’s because they were looking at different instructions. But with the SonoTouch we can’t have it after twelve. With the devices that they put on us.",0,2106,disruption,1
12365,Salah, Hm.,0,2106,question,4
12366,Vika, But we can pretend that you didn’t hear that.,0,2106,statement,0
12367,Ashley," No, no, no. You heard it. You heard it from me.",0,2106,statement,0
12368,Salah, There is no document.,0,2106,statement,0
12369,Vika, Clever balls.,0,2106,floor-grabber,3
12370,Oleg,Thirteen thirty-eight - 40% loss. We can take a risk.,0,2106,statement,0
12371,Ashley, Oops.,0,2106,statement,0
12372,Vika, It’s mine.,0,2106,question,4
12373,Oleg, What fell to the ground…is lost forever.,0,2106,statement,0
12374,Ashley, There is clarification at [SL] MD fifty-five in the cyclogram.,0,2106,statement,0
12375,Vika," Oh, really?",0,2106,floor-grabber,3
12376,Salah, Hm?,0,2106,statement,0
12377,Oleg, What? Fifty-five?,0,2106,statement,0
12378,Vika, Is it a new one?,0,2106,statement,0
12379,Oleg, What are you doing?,0,2106,question,4
12380,Oleg, //At research?,0,2106,statement,0
12381,Vika," Yeah, really. Is it a new one or from tomorrow?",0,2106,statement,0
12382,Ashley," They gave a radiogram about…They gave a radiogram about it, so…",0,2106,question,4
12383,Salah," They said: “Yes, we can”.",0,2106,question,4
12384,Ashley,"I mean, they are adding stuff for fifty-five. Apparently 16J [UI]. Okay.",0,2106,question,4
12385,Vika," Oh, okay.",0,2106,backchannel,2
12386,Ashley, [UI]. I don’t know [UI],0,2106,question,4
12387,Vika, Do you have any response?,0,2106,statement,0
12388,Will," No. I mean, they are…. I told them…They said they were looking at twenty-four thirty-five, and that was bad, no water.",0,2106,backchannel,2
12389,Oleg," Will we have echography tomorrow, too?",0,2106,statement,0
12390,Vika, Yes.,0,2106,backchannel,2
12391,Ashley, Yes.,0,2106,floor-grabber,3
12392,Vika, And on day eight. On day eight?,0,2106,question,4
12393,Oleg, //First and second day? Two days in a row?,0,2106,question,4
12394,Salah, //Whom they sent twenty-four thirty-five?,0,2106,question,4
12395,Will," I think, you.",0,2106,statement,0
12396,Vika, Two days in a row and then after one more day.,0,2106,disruption,1
12397,Salah, They offered it. Not me.,0,2106,statement,0
12398,Oleg," So, twenty-one zero four?",0,2106,floor-grabber,3
12399,Ashley, //But we had it already.,0,2106,statement,0
12400,Salah, They are looking at //twenty-four thirty-five.,0,2106,statement,0
12401,Vika," //Yes, we had it already.",0,2106,statement,0
12402,Oleg," At twenty-one zero four, you will be the operator.",0,2106,question,4
12403,Ashley, Me?,0,2106,statement,0
12404,Oleg, Mhm.,0,2106,statement,0
12405,Ashley, For echography?,0,2106,question,4
12406,Oleg," Yes…. Together with twenty one zero three, during the survey twenty one zero five and twenty one zero four.",0,2106,statement,0
12407,Vika," Well, in… in the instructions it says that",0,2106,statement,0
12408,Vika, We can ourselves. The way we did it today. //It was distributed very well.,0,2106,statement,0
12409,Ashley, //I think we did well today.,0,2106,statement,0
12410,Vika," Yeah, yeah.",0,2106,statement,0
12411,Ashley," figuring out. Well, //with getting everything done",0,2106,statement,0
12412,Vika," //Yeah, I think it went good.",0,2106,statement,0
12413,Salah, //Yeah.,0,2106,backchannel,2
12414,Oleg, Has anyone written to you?,0,2106,statement,0
12415,Ashley, What?,0,2106,statement,0
12416,Oleg, Letter.,0,2106,question,4
12417,Ashley, Not today.,0,2106,statement,0
12418,Oleg, Now? What is it there?,0,2106,question,4
12419,Vika, Why?,0,2106,statement,0
12420,Ashley," No, these are more, radiograms.",0,2106,statement,0
12421,Oleg, You must have gotten on the nerves of everyone out there.,0,2106,backchannel,2
12422,Vika, //Did you check?,0,2106,statement,0
12423,Ashley, //The team is not talking to me today. I didn’t receive any new letters…,0,2106,statement,0
12424,Vika, Come on! I sent you the video.,0,2106,disruption,1
12425,Ashley," Oh, yeah. Yeah. That was pretty funny.",0,2106,statement,0
12426,Oleg, They are all tired of you.,0,2106,statement,0
12427,Ashley, How can it be?,0,2106,statement,0
12428,Oleg, You see it yourself.,0,2106,statement,0
12429,Vika," So, which point we chose?",0,2106,backchannel,2
12430,Vika, Hm? Thirteen thirty-eight?,0,2106,backchannel,2
12431,Ashley:,  I think we should just go with thirteen thirty-eight.,0,2106,question,4
12432,Oleg," Oh. Thirty…twenty-four thirty-five. Oh well, we’ve already looked.",0,2106,statement,0
12433,Ashley," [SL] I guess, it’s time.",0,2106,question,4
12434,Oleg, How long do we have this rubbish for?,0,2106,statement,0
12435,Ashley, What?,0,2106,question,4
12436,Vika, Seventeen forty.,0,2106,statement,0
12437,Oleg," No, exactly this one. When will we switch to text messages?",0,2106,statement,0
12438,Ashley, Text messages? What’s that?,0,2106,question,4
12439,Oleg," Well, e-mail. Well, when it is all here.",0,2106,statement,0
12440,Ashley, Oh. During Relay. I was like…sorry. I don’t know. They…they always start it at Sign Off. So…,0,2106,question,4
12441,Will, Thirty-nine forty-one? Did that work for us?,0,2106,statement,0
12442,Oleg, Okay. Thirty…,0,2106,statement,0
12443,Ashley, Thirty-nine forty-one?,0,2106,question,4
12444,Will, Yeah.,0,2106,statement,0
12445,Ashley, I’m about to see.,0,2106,question,4
12446,Vika, No.,0,2106,statement,0
12447,Will, No? Why not?,0,2106,statement,0
12448,Ashley," Yeah. There is a lot of yellow, orange and red zones.",0,2106,statement,0
12449,Vika, Because the…the…the…,0,2106,question,4
12450,Ashley," And lots of mountains, icecaps, craters.",0,2106,statement,0
12451,Vika, Water loss is high in this place.,0,2106,question,4
12452,Ashley, Very difficult location.,0,2106,statement,0
12453,Ashley, High meteorology costs.,0,2106,statement,0
12454,Oleg, //A hard-to-reach point.,0,2106,statement,0
12455,Vika, //[UI],0,2106,disruption,1
12456,Oleg, It doesn’t open. The hard-to-reach point is not opening.,0,2106,statement,0
12457,Salah," You said, thirteen forty-one? Huh?",0,2106,floor-grabber,3
12458,Ashley," He said, thirty-five…",0,2106,question,4
12459,Salah, Thirty-five?,0,2106,question,4
12460,Ashley," Thirty-nine forty-one, he said.",0,2106,question,4
12461,Will, Yeah.,0,2106,statement,0
12462,Salah, Check thirteen forty-one.,0,2106,statement,0
12463,Will, Thirteen forty-one?,0,2106,statement,0
12464,Salah, Yes.,0,2106,statement,0
12465,Salah, And tell me there is no water.,0,2106,statement,0
12466,Will, There is a lot of water there.,0,2106,statement,0
12467,Ashley, It’s not bad for me either.,0,2106,disruption,1
12468,Vika, Okay.,0,2106,floor-grabber,3
12469,Will, Okay.,0,2106,disruption,1
12470,Ashley, Salik said thirteen forty-one.,0,2106,statement,0
12471,Salah, Forty-one.,0,2106,statement,0
12472,Vika," High level of contamination there. Sorry, guys.",0,2106,backchannel,2
12473,Will, At…at…,0,2106,question,4
12474,Will, What do you mean?,0,2106,statement,0
12475,Vika, Thirteen forty-one?,0,2106,question,4
12476,Will, Yes.,0,2106,statement,0
12477,Vika, The level of contamination is very high there.,0,2106,statement,0
12478,Oleg, Yes.,0,2106,question,4
12479,Will, What does it mean?,0,2106,statement,0
12480,Vika, It means that contamination is high and…,0,2106,statement,0
12481,Oleg," I have seventy, if not more, percent…",0,2106,statement,0
12482,Will, But there is so much…It’s a hundred and eighteen //it’s more…,0,2106,question,4
12483,Ashley," //Oh, my God! My team just said: “We only have one minute, so let’s go with twenty-four thirty-five.” You just said there is no water there.",0,2106,statement,0
12484,Will, I mean…,0,2106,question,4
12485,Ashley," “We have one minute, so, we are going with twenty-four thirty-five.”",0,2106,statement,0
12486,Will," I mean, alright.",0,2106,statement,0
12487,Oleg, Agreed? Agreed?,0,2106,floor-grabber,3
12488,Will, Okay.,0,2106,statement,0
12489,Vika, Very high level of water loss.,0,2106,statement,0
12490,Will, There is…,0,2106,statement,0
12491,Salah, Twenty-four thirty-five?,0,2106,statement,0
12492,Ashley, That’s what they are going with.,0,2106,question,4
12493,Will," I mean, there is no water.",0,2106,statement,0
12494,Salah, [UI],0,2106,disruption,1
12495,Will, What was it? Twenty-four thirty-five?,0,2106,disruption,1
12496,Ashley, That’s what they are saying. Yeah.,0,2106,statement,0
12497,Vika, Why can’t we choose?,0,2106,question,4
12498,Ashley, Yeah.,0,2106,statement,0
12499,Will, I think that //that’s the structural geologist.,0,2106,disruption,1
12500,Salah, //It’s twenty-four thirty-five? It’s really bad for me. The depth is three kilometers. \,0,2106,statement,0
12501,Ashley," I’m going to write that. “It’s also three kilometers in depth, according to our materials specialist.”",0,2106,question,4
12502,Oleg, Yes.,0,2106,statement,0
12503,Ashley," “Very, very deep”. I’m gonna say, “horrible decision!”. I’m just kidding.",0,2106,statement,0
12504,Salah, Yeah. Five…,0,2106,statement,0
12505,Oleg," Salya, you will spend too long there…",0,2106,statement,0
12506,Salah, [UI],0,2106,disruption,1
12507,Oleg," Only on the materials there, we will go broke. Three thousand. The mine is so...",0,2106,statement,0
12508,Salah," Three kilometers. I think, this is the only point that has three kilometers.",0,2106,statement,0
12509,Ashley," Of course, they picked that one.",0,2106,statement,0
12510,Ashley, Dummies.,0,2106,question,4
12511,Oleg," Salya, everyone is ignoring you. Keep working!",0,2106,statement,0
12512,Oleg," Well, what do you say?",0,2106,statement,0
12513,Ashley, I wrote to them to say it was a very bad decision.,0,2106,floor-grabber,3
12514,Vika, They took offense and are no longer talking to you.,0,2106,statement,0
12515,Oleg, They didn’t want to talk to you that much to begin with. And now they have no desire at all to talk to you. They will say: “What did we write to her for?”,0,2106,statement,0
12516,Salah, Which point we agreed on?,0,2106,statement,0
12517,Ashley," Well, they agreed. //On twenty-four thirty-five.",0,2106,question,4
12518,Salah," //Why am I following them, they should follow us!",0,2106,question,4
12519,Ashley," We should ask them that, actually.",0,2106,question,4
12520,Salah, We don’t need to go into Signoff. They are going to choose twenty-four thirty-five.,0,2106,question,4
12521,Ashley, What’s this person saying?,0,2106,disruption,1
12522,Vika, Twenty-four thirty-five – it’s what we’ve checked or…yes.,0,2106,statement,0
12523,Will, Yes.,0,2106,statement,0
12524,Salah," And I’m telling them…oh, you see?",0,2106,question,4
12525,Will," I mean, there is nothing we can do. If they are going with it they’ll go with it.",0,2106,statement,0
12526,Vika, Drilling specialist sent a message.,0,2106,disruption,1
12527,Ashley, I think we should ask about why they don’t…Why we can’t be the choosers of the point.,0,2106,question,4
12528,Will, That’s a function of the program. They programmed that in…that’s someone…,0,2106,statement,0
12529,Ashley," Well, I mean, like, even when we give them a point and they discuss it, why is it their final decision, and they don’t come back to us with reasons. We give them reasons, of like, “this is good because of this, and this isn’t good because of this…”. And I feel like, they just say, like, “Okay. That doesn’t work for us”. And that’s it.",0,2106,question,4
12530,Will," That’s what we do, but…I mean, I think they just built it in just to make it more complicated. Okay.",0,2106,statement,0
12531,Ashley, Are they gonna put it in the signoff or not?,0,2106,statement,0
12532,Will, I don’t know. I’m wondering if structural geologist needs to be able to do something and he can’t. Cause his computer is down.,0,2106,statement,0
12533,Ashley, Yeah.,0,2106,statement,0
12534,Oleg, Where? They were saying there was only one minute – that’s it.,0,2106,statement,0
12535,Vika, Are you in a hurry to get somewhere?,0,2106,statement,0
12536,Oleg," Yes, I already want…",0,2106,disruption,1
12537,Vika, You have letters there…,0,2106,statement,0
