,Utterance_ID,Dialogue_Act,Channel_ID,Speaker,Dialogue_ID,Utterance,Label,Idx
52426,Bro016-c1_1182780_1183560,f,Bro016-c1,mn007,Bro016,um ==,3,52426
52430,Bro016-c1_1193180_1195600,f,Bro016-c1,mn007,Bro016,um ==,3,52430
52436,Bro016-c4_1209470_1209740,f,Bro016-c4,me013,Bro016,yeah .,3,52436
52449,Bro016-c4_1237760_1238340,f,Bro016-c4,me013,Bro016,so ==,3,52449
52450,Bro016-c1_1237860_1238330,f,Bro016-c1,mn007,Bro016,uh ==,3,52450
52451,Bro016-c4_1239380_1239890,f,Bro016-c4,me013,Bro016,uh ==,3,52451
52455,Bro016-c4_1251640_1252400,f,Bro016-c4,me013,Bro016,so ==,3,52455
52456,Bro016-c4_1252400_1253740,f,Bro016-c4,me013,Bro016,and uh ==,3,52456
52461,Bro016-c4_1270170_1270940,f,Bro016-c4,me013,Bro016,uh ==,3,52461
52467,Bro016-c4_1275710_1276060,f,Bro016-c4,me013,Bro016,so ==,3,52467
52475,Bro016-c4_1292790_1293210,f,Bro016-c4,me013,Bro016,so ==,3,52475
52485,Bro016-c5_1322040_1322390,f,Bro016-c5,me018,Bro016,so ==,3,52485
52491,Bro016-c4_1330020_1330980,f,Bro016-c4,me013,Bro016,um ==,3,52491
52502,Bro016-c4_1356350_1357890,f,Bro016-c4,me013,Bro016,um ==,3,52502
52503,Bro016-c4_1360000_1360610,f,Bro016-c4,me013,Bro016,but uh ==,3,52503
52533,Bro016-c4_1418450_1419510,f,Bro016-c4,me013,Bro016,uh ==,3,52533
52534,Bro016-c4_1420010_1420390,f,Bro016-c4,me013,Bro016,right .,3,52534
52539,Bro016-c5_1448610_1448830,f,Bro016-c5,me018,Bro016,uh ==,3,52539
52553,Bro016-c4_1485730_1486240,f,Bro016-c4,me013,Bro016,um ==,3,52553
52574,Bro016-c4_1549350_1549740,f,Bro016-c4,me013,Bro016,i mean .,3,52574
52585,Bro016-c4_1559770_1560480,f,Bro016-c4,me013,Bro016,so uh ==,3,52585
52591,Bro016-c4_1565840_1566540,f,Bro016-c4,me013,Bro016,um ==,3,52591
52600,Bro016-c4_1585660_1585960,f,Bro016-c4,me013,Bro016,so ==,3,52600
52609,Bro016-c4_1615350_1615810,f,Bro016-c4,me013,Bro016,so ==,3,52609
52611,Bro016-c4_1623100_1623340,f,Bro016-c4,me013,Bro016,and ==,3,52611
52615,Bro016-c4_1627850_1628880,f,Bro016-c4,me013,Bro016,and - and ==,3,52615
52623,Bro016-c4_1639340_1639770,f,Bro016-c4,me013,Bro016,um ==,3,52623
52624,Bro016-c4_1640150_1640850,f,Bro016-c4,me013,Bro016,so ==,3,52624
52627,Bro016-c4_1650400_1651510,f,Bro016-c4,me013,Bro016,so um ==,3,52627
52632,Bro016-c4_1659180_1659870,f,Bro016-c4,me013,Bro016,um ==,3,52632
52636,Bro016-c4_1678770_1679390,f,Bro016-c4,me013,Bro016,or uh ==,3,52636
52637,Bro016-c4_1679390_1679660,f,Bro016-c4,me013,Bro016,you know .,3,52637
52639,Bro016-c4_1680600_1681250,f,Bro016-c4,me013,Bro016,um ==,3,52639
52643,Bro016-c4_1687680_1687950,f,Bro016-c4,me013,Bro016,so ==,3,52643
52649,Bro016-c1_1691970_1692870,f,Bro016-c1,mn007,Bro016,huh .,3,52649
52655,Bro016-c4_1704150_1704500,f,Bro016-c4,me013,Bro016,okay .,3,52655
52657,Bro016-c1_1705630_1706820,f,Bro016-c1,mn007,Bro016,uh yeah .,3,52657
52659,Bro016-c1_1708080_1709260,f,Bro016-c1,mn007,Bro016,um ==,3,52659
52661,Bro016-c1_1713140_1714380,f,Bro016-c1,mn007,Bro016,um ==,3,52661
52662,Bro016-c1_1715810_1716300,f,Bro016-c1,mn007,Bro016,huh ==,3,52662
52665,Bro016-c1_1733940_1734080,f,Bro016-c1,mn007,Bro016,but ==,3,52665
52666,Bro016-c1_1734660_1735750,f,Bro016-c1,mn007,Bro016,um ==,3,52666
52691,Bro016-c4_1772860_1773100,f,Bro016-c4,me013,Bro016,so ==,3,52691
52693,Bro016-c4_1773780_1774750,f,Bro016-c4,me013,Bro016,so uh ==,3,52693
52701,Bro016-c4_1791410_1792150,f,Bro016-c4,me013,Bro016,um ==,3,52701
52710,Bro016-c1_1816530_1816670,f,Bro016-c1,mn007,Bro016,but ==,3,52710
52711,Bro016-c1_1818090_1818500,f,Bro016-c1,mn007,Bro016,yeah .,3,52711
52714,Bro016-c1_1822430_1822930,f,Bro016-c1,mn007,Bro016,so ==,3,52714
52715,Bro016-c1_1824970_1826180,f,Bro016-c1,mn007,Bro016,huh ==,3,52715
52721,Bro016-c1_1834710_1834910,f,Bro016-c1,mn007,Bro016,well .,3,52721
52727,Bro016-c4_1844620_1845580,f,Bro016-c4,me013,Bro016,um ==,3,52727
52733,Bro016-c4_1862010_1862910,f,Bro016-c4,me013,Bro016,uh ==,3,52733
52737,Bro016-c4_1873590_1873980,f,Bro016-c4,me013,Bro016,so ==,3,52737
52738,Bro016-c1_1879230_1879430,f,Bro016-c1,mn007,Bro016,yeah .,3,52738
52740,Bro016-c1_1881060_1881380,f,Bro016-c1,mn007,Bro016,or - or ==,3,52740
52742,Bro016-c1_1881990_1882180,f,Bro016-c1,mn007,Bro016,or ==,3,52742
52743,Bro016-c1_1882180_1882370,f,Bro016-c1,mn007,Bro016,well ==,3,52743
52745,Bro016-c1_1885300_1885740,f,Bro016-c1,mn007,Bro016,and ==,3,52745
52755,Bro016-c5_1898040_1898370,f,Bro016-c5,me018,Bro016,no- ==,3,52755
52756,Bro016-c1_1898080_1898450,f,Bro016-c1,mn007,Bro016,but ==,3,52756
52769,Bro016-c4_1924970_1925960,f,Bro016-c4,me013,Bro016,um ==,3,52769
52777,Bro016-c4_1939770_1941660,f,Bro016-c4,me013,Bro016,so um ==,3,52777
52778,Bro016-c4_1942870_1943160,f,Bro016-c4,me013,Bro016,right .,3,52778
52780,Bro016-c4_1959250_1959630,f,Bro016-c4,me013,Bro016,so ==,3,52780
52788,Bro016-c4_1971970_1972760,f,Bro016-c4,me013,Bro016,um ==,3,52788
52789,Bro016-c4_1975310_1975670,f,Bro016-c4,me013,Bro016,so ==,3,52789
52790,Bro016-c4_1976330_1976790,f,Bro016-c4,me013,Bro016,um ==,3,52790
52791,Bro016-c4_1977300_1978000,f,Bro016-c4,me013,Bro016,anyway uh ==,3,52791
52792,Bro016-c5_1977320_1977450,f,Bro016-c5,me018,Bro016,yeah .,3,52792
52794,Bro016-c4_1980530_1981030,f,Bro016-c4,me013,Bro016,well the ==,3,52794
52806,Bro016-c4_2009130_2009810,f,Bro016-c4,me013,Bro016,and uh ==,3,52806
52807,Bro016-c4_2011010_2011150,f,Bro016-c4,me013,Bro016,yeah .,3,52807
52813,Bro016-c4_2029090_2029710,f,Bro016-c4,me013,Bro016,the uh ==,3,52813
52818,Bro016-c1_2051210_2051720,f,Bro016-c1,mn007,Bro016,yeah but ==,3,52818
52823,Bro016-c1_2058290_2058650,f,Bro016-c1,mn007,Bro016,so ==,3,52823
52824,Bro016-c4_2058430_2058610,f,Bro016-c4,me013,Bro016,well .,3,52824
52829,Bro016-c1_2064620_2065810,f,Bro016-c1,mn007,Bro016,uhhuh .,3,52829
52830,Bro016-c1_2065870_2066070,f,Bro016-c1,mn007,Bro016,yeah .,3,52830
52831,Bro016-c1_2066400_2066580,f,Bro016-c1,mn007,Bro016,well .,3,52831
52835,Bro016-c4_2069160_2069300,f,Bro016-c4,me013,Bro016,and ==,3,52835
52846,Bro016-c4_2086780_2087100,f,Bro016-c4,me013,Bro016,so ==,3,52846
52848,Bro016-c1_2090540_2091060,f,Bro016-c1,mn007,Bro016,uh ==,3,52848
52851,Bro016-c1_2093740_2094010,f,Bro016-c1,mn007,Bro016,yeah .,3,52851
52852,Bro016-c1_2094010_2094240,f,Bro016-c1,mn007,Bro016,well .,3,52852
52855,Bro016-c1_2096700_2097860,f,Bro016-c1,mn007,Bro016,um ==,3,52855
52861,Bro016-c1_2121030_2121330,f,Bro016-c1,mn007,Bro016,but ==,3,52861
52862,Bro016-c4_2121130_2121270,f,Bro016-c4,me013,Bro016,o- ==,3,52862
52868,Bro016-c1_2152050_2152380,f,Bro016-c1,mn007,Bro016,and ==,3,52868
52870,Bro016-c1_2164300_2164540,f,Bro016-c1,mn007,Bro016,so ==,3,52870
52871,Bro016-c1_2164930_2165110,f,Bro016-c1,mn007,Bro016,well .,3,52871
52873,Bro016-c1_2171610_2172070,f,Bro016-c1,mn007,Bro016,and ==,3,52873
52883,Bro016-c4_2192230_2192540,f,Bro016-c4,me013,Bro016,so ==,3,52883
52886,Bro016-c3_2197960_2198630,f,Bro016-c3,me026,Bro016,well um ==,3,52886
52898,Bro016-c4_2218780_2219550,f,Bro016-c4,me013,Bro016,so uh ==,3,52898
52900,Bro016-c4_2220710_2221280,f,Bro016-c4,me013,Bro016,um ==,3,52900
52901,Bro016-c4_2222050_2222660,f,Bro016-c4,me013,Bro016,i'll uh ==,3,52901
52905,Bro016-c4_2226870_2227150,f,Bro016-c4,me013,Bro016,so ==,3,52905
52911,Bro016-c4_2233720_2234130,f,Bro016-c4,me013,Bro016,so ==,3,52911
52913,Bro016-c4_2239830_2240040,f,Bro016-c4,me013,Bro016,but ==,3,52913
52914,Bro016-c4_2240900_2241160,f,Bro016-c4,me013,Bro016,um ==,3,52914
52919,Bro016-c4_2252430_2252550,f,Bro016-c4,me013,Bro016,yeah .,3,52919
52921,Bro016-c4_2257480_2257630,f,Bro016-c4,me013,Bro016,yeah .,3,52921
52947,Bro016-c4_2284450_2284590,f,Bro016-c4,me013,Bro016,yeah .,3,52947
52948,Bro016-c3_2285960_2286340,f,Bro016-c3,me026,Bro016,um ==,3,52948
52955,Bro016-c4_2300720_2301000,f,Bro016-c4,me013,Bro016,all right .,3,52955
52956,Bro016-c4_2303230_2303900,f,Bro016-c4,me013,Bro016,uh ==,3,52956
52960,Bro016-c0_2306500_2307320,f,Bro016-c0,me006,Bro016,um ==,3,52960
52966,Bro016-c0_2330730_2331310,f,Bro016-c0,me006,Bro016,and ==,3,52966
52967,Bro016-c0_2331820_2332400,f,Bro016-c0,me006,Bro016,um ==,3,52967
52970,Bro016-c4_2336250_2336630,f,Bro016-c4,me013,Bro016,oh well .,3,52970
52975,Bro016-c0_2341350_2341810,f,Bro016-c0,me006,Bro016,huh ==,3,52975
52980,Bro016-c0_2347450_2347900,f,Bro016-c0,me006,Bro016,um ==,3,52980
52981,Bro016-c0_2348480_2349100,f,Bro016-c0,me006,Bro016,so ==,3,52981
52982,Bro016-c0_2349370_2350070,f,Bro016-c0,me006,Bro016,um ==,3,52982
52985,Bro016-c0_2361320_2362300,f,Bro016-c0,me006,Bro016,and um ==,3,52985
52996,Bro016-c0_2400510_2401000,f,Bro016-c0,me006,Bro016,um ==,3,52996
53000,Bro016-c0_2413700_2414210,f,Bro016-c0,me006,Bro016,um ==,3,53000
53007,Bro016-c0_2434610_2435090,f,Bro016-c0,me006,Bro016,um ==,3,53007
53036,Bro016-c4_2495960_2497260,f,Bro016-c4,me013,Bro016,and uh ==,3,53036
53037,Bro016-c4_2497730_2498420,f,Bro016-c4,me013,Bro016,um ==,3,53037
53041,Bro016-c4_2503490_2503710,f,Bro016-c4,me013,Bro016,uh ==,3,53041
53043,Bro016-c4_2511980_2512350,f,Bro016-c4,me013,Bro016,so ==,3,53043
53049,Bro016-c4_2533700_2533900,f,Bro016-c4,me013,Bro016,but ==,3,53049
53069,Bro016-c0_2569910_2570380,f,Bro016-c0,me006,Bro016,so ==,3,53069
53070,Bro016-c0_2570590_2570800,f,Bro016-c0,me006,Bro016,yeah .,3,53070
53073,Bro016-c0_2572180_2572610,f,Bro016-c0,me006,Bro016,um ==,3,53073
53076,Bro016-c0_2587070_2587800,f,Bro016-c0,me006,Bro016,and ==,3,53076
53077,Bro016-c0_2588180_2588860,f,Bro016-c0,me006,Bro016,um ==,3,53077
53079,Bro016-c0_2607090_2607620,f,Bro016-c0,me006,Bro016,um ==,3,53079
53081,Bro016-c0_2617240_2617980,f,Bro016-c0,me006,Bro016,and ==,3,53081
53082,Bro016-c0_2617980_2618780,f,Bro016-c0,me006,Bro016,um ==,3,53082
53085,Bro016-c0_2633520_2634180,f,Bro016-c0,me006,Bro016,um ==,3,53085
53087,Bro016-c0_2648170_2648680,f,Bro016-c0,me006,Bro016,um ==,3,53087
53088,Bro016-c0_2649070_2649580,f,Bro016-c0,me006,Bro016,and ==,3,53088
53089,Bro016-c0_2650120_2650550,f,Bro016-c0,me006,Bro016,so ==,3,53089
53091,Bro016-c0_2665500_2666400,f,Bro016-c0,me006,Bro016,and ==,3,53091
53092,Bro016-c0_2666600_2667410,f,Bro016-c0,me006,Bro016,um ==,3,53092
53094,Bro016-c0_2674080_2674940,f,Bro016-c0,me006,Bro016,and ==,3,53094
53096,Bro016-c4_2684050_2684420,f,Bro016-c4,me013,Bro016,by the way ==,3,53096
53097,Bro016-c4_2684420_2685530,f,Bro016-c4,me013,Bro016,um ==,3,53097
53102,Bro016-c4_2692090_2692370,f,Bro016-c4,me013,Bro016,uh ==,3,53102
53108,Bro016-c4_2713650_2714310,f,Bro016-c4,me013,Bro016,so ==,3,53108
53109,Bro016-c4_2714410_2715100,f,Bro016-c4,me013,Bro016,um ==,3,53109
53115,Bro016-c4_2734670_2734860,f,Bro016-c4,me013,Bro016,so ==,3,53115
53117,Bro016-c4_2739870_2740320,f,Bro016-c4,me013,Bro016,okay .,3,53117
53118,Bro016-c4_2740320_2740730,f,Bro016-c4,me013,Bro016,well ==,3,53118
53121,Bro016-c4_2743570_2744880,f,Bro016-c4,me013,Bro016,and uh ==,3,53121
53164,Bro017-c5_0050400_0050740,f,Bro017-c5,me018,Bro017,yeah .,3,53164
53200,Bro017-c1_0145420_0145680,f,Bro017-c1,mn049,Bro017,yeah .,3,53200
53283,Bro017-c1_0389490_0389890,f,Bro017-c1,mn049,Bro017,yeah .,3,53283
53288,Bro017-c1_0401041_0401431,f,Bro017-c1,mn049,Bro017,uh - yeah .,3,53288
53293,Bro017-c1_0414185_0414495,f,Bro017-c1,mn049,Bro017,so ==,3,53293
53371,Bro017-c1_0659380_0659510,f,Bro017-c1,mn049,Bro017,yeah .,3,53371
53481,Bro017-c1_0970740_0970980,f,Bro017-c1,mn049,Bro017,yeah .,3,53481
53512,Bro017-c1_1060620_1060900,f,Bro017-c1,mn049,Bro017,so ==,3,53512
53520,Bro017-c1_1102280_1102600,f,Bro017-c1,mn049,Bro017,so ==,3,53520
53580,Bro017-c1_1267310_1267660,f,Bro017-c1,mn049,Bro017,so ==,3,53580
53581,Bro017-c1_1268600_1269140,f,Bro017-c1,mn049,Bro017,so ==,3,53581
53603,Bro017-c1_1300330_1300640,f,Bro017-c1,mn049,Bro017,yeah .,3,53603
53627,Bro017-c3_1354030_1354240,f,Bro017-c3,mn007,Bro017,yeah .,3,53627
53644,Bro017-c1_1389800_1390240,f,Bro017-c1,mn049,Bro017,so ==,3,53644
53673,Bro017-c1_1472960_1473160,f,Bro017-c1,mn049,Bro017,yeah .,3,53673
53675,Bro017-c1_1474690_1475410,f,Bro017-c1,mn049,Bro017,so ==,3,53675
53692,Bro017-c3_1516750_1516930,f,Bro017-c3,mn007,Bro017,well .,3,53692
53695,Bro017-c3_1519930_1520360,f,Bro017-c3,mn007,Bro017,so ==,3,53695
53701,Bro017-c3_1532490_1533230,f,Bro017-c3,mn007,Bro017,yeah .,3,53701
53708,Bro017-c3_1540840_1541130,f,Bro017-c3,mn007,Bro017,yeah .,3,53708
53709,Bro017-c3_1541500_1541650,f,Bro017-c3,mn007,Bro017,but ==,3,53709
53710,Bro017-c3_1543340_1543720,f,Bro017-c3,mn007,Bro017,uhhuh .,3,53710
53714,Bro017-c3_1555600_1555800,f,Bro017-c3,mn007,Bro017,yeah .,3,53714
53739,Bro017-c3_1613140_1613900,f,Bro017-c3,mn007,Bro017,um ==,3,53739
53772,Bro017-c1_1687990_1688430,f,Bro017-c1,mn049,Bro017,so ==,3,53772
53773,Bro017-c1_1688770_1689180,f,Bro017-c1,mn049,Bro017,so ==,3,53773
53790,Bro017-c1_1730990_1731330,f,Bro017-c1,mn049,Bro017,so ==,3,53790
53809,Bro017-c1_1781740_1782220,f,Bro017-c1,mn049,Bro017,oh .,3,53809
53821,Bro017-c1_1802660_1802780,f,Bro017-c1,mn049,Bro017,uh ==,3,53821
53831,Bro017-c5_1821970_1822290,f,Bro017-c5,me018,Bro017,so ==,3,53831
53908,Bro017-c5_1962760_1963220,f,Bro017-c5,me018,Bro017,so ==,3,53908
53910,Bro017-c1_1964090_1964990,f,Bro017-c1,mn049,Bro017,and - and - and ==,3,53910
53974,Bro017-c3_2154890_2155530,f,Bro017-c3,mn007,Bro017,so ==,3,53974
53978,Bro017-c1_2157510_2157800,f,Bro017-c1,mn049,Bro017,but ==,3,53978
54033,Bro017-c1_2272280_2272510,f,Bro017-c1,mn049,Bro017,yeah .,3,54033
54066,Bro017-c5_2339690_2340370,f,Bro017-c5,me018,Bro017,yeah so y- ==,3,54066
54068,Bro017-c3_2340130_2340430,f,Bro017-c3,mn007,Bro017,well .,3,54068
54142,Bro017-c5_2448560_2448810,f,Bro017-c5,me018,Bro017,you know ==,3,54142
54146,Bro017-c5_2458580_2458920,f,Bro017-c5,me018,Bro017,yeah .,3,54146
54147,Bro017-c5_2459410_2459700,f,Bro017-c5,me018,Bro017,huh !,3,54147
54195,Bro017-c5_2549860_2550290,f,Bro017-c5,me018,Bro017,um ==,3,54195
54215,Bro017-c1_2592110_2592420,f,Bro017-c1,mn049,Bro017,and ==,3,54215
54233,Bro017-c1_2648010_2648980,f,Bro017-c1,mn049,Bro017,or - and ==,3,54233
54235,Bro017-c1_2653980_2656540,f,Bro017-c1,mn049,Bro017,but - but uh ==,3,54235
54282,Bro017-c3_2724800_2725560,f,Bro017-c3,mn007,Bro017,uh ==,3,54282
54300,Bro017-c1_2779870_2780420,f,Bro017-c1,mn049,Bro017,so ==,3,54300
54395,Bro017-c1_3017350_3017730,f,Bro017-c1,mn049,Bro017,right .,3,54395
54403,Bro017-c1_3033390_3033770,f,Bro017-c1,mn049,Bro017,so ==,3,54403
54412,Bro017-c1_3055270_3055470,f,Bro017-c1,mn049,Bro017,yeah .,3,54412
54432,Bro017-c3_3080870_3081170,f,Bro017-c3,mn007,Bro017,yeah .,3,54432
54453,Bro017-c5_3132970_3133350,f,Bro017-c5,me018,Bro017,so ==,3,54453
54461,Bro017-c5_3149560_3149980,f,Bro017-c5,me018,Bro017,um ==,3,54461
54516,Bro022-c5_0076863_0077143,f,Bro022-c5,me006,Bro022,okay .,3,54516
54517,Bro022-c5_0077343_0077883,f,Bro022-c5,me006,Bro022,um ==,3,54517
54519,Bro022-c5_0085213_0085883,f,Bro022-c5,me006,Bro022,so ==,3,54519
54520,Bro022-c5_0085883_0086533,f,Bro022-c5,me006,Bro022,um ==,3,54520
54521,Bro022-c5_0088530_0089240,f,Bro022-c5,me006,Bro022,huh .,3,54521
54523,Bro022-c5_0099510_0101330,f,Bro022-c5,me006,Bro022,and um ==,3,54523
54546,Bro022-c5_0135087_0136887,f,Bro022-c5,me006,Bro022,and um ==,3,54546
54551,Bro022-c5_0148145_0148345,f,Bro022-c5,me006,Bro022,yep .,3,54551
54552,Bro022-c5_0148435_0149885,f,Bro022-c5,me006,Bro022,so um ==,3,54552
54567,Bro022-c5_0161253_0161913,f,Bro022-c5,me006,Bro022,um ==,3,54567
54569,Bro022-c5_0166595_0166975,f,Bro022-c5,me006,Bro022,um ==,3,54569
54589,Bro022-c5_0248530_0249180,f,Bro022-c5,me006,Bro022,and ==,3,54589
54590,Bro022-c5_0249600_0250790,f,Bro022-c5,me006,Bro022,um ==,3,54590
54602,Bro022-c5_0284764_0285544,f,Bro022-c5,me006,Bro022,um ==,3,54602
54604,Bro022-c5_0292393_0292933,f,Bro022-c5,me006,Bro022,uh ==,3,54604
54614,Bro022-c5_0316270_0317240,f,Bro022-c5,me006,Bro022,um ==,3,54614
54615,Bro022-c5_0318370_0319460,f,Bro022-c5,me006,Bro022,and ==,3,54615
54632,Bro022-c4_0346660_0347480,f,Bro022-c4,me026,Bro022,so um ==,3,54632
54638,Bro022-c4_0382069_0383029,f,Bro022-c4,me026,Bro022,and um ==,3,54638
54640,Bro022-c4_0390821_0391281,f,Bro022-c4,me026,Bro022,and so ==,3,54640
54642,Bro022-c4_0395113_0395493,f,Bro022-c4,me026,Bro022,um ==,3,54642
54645,Bro022-c4_0403436_0403796,f,Bro022-c4,me026,Bro022,um ==,3,54645
54647,Bro022-c4_0404606_0404946,f,Bro022-c4,me026,Bro022,um ==,3,54647
54653,Bro022-c4_0429500_0430180,f,Bro022-c4,me026,Bro022,um ==,3,54653
54658,Bro022-c4_0451107_0452157,f,Bro022-c4,me026,Bro022,so um ==,3,54658
54662,Bro022-c4_0466540_0467470,f,Bro022-c4,me026,Bro022,and um ==,3,54662
54663,Bro022-c4_0467790_0468050,f,Bro022-c4,me026,Bro022,huh ==,3,54663
54667,Bro022-c1_0483414_0483904,f,Bro022-c1,me013,Bro022,um ==,3,54667
54668,Bro022-c1_0484304_0484924,f,Bro022-c1,me013,Bro022,uh ==,3,54668
54683,Bro022-c1_0554474_0554904,f,Bro022-c1,me013,Bro022,and ==,3,54683
54684,Bro022-c1_0555644_0556124,f,Bro022-c1,me013,Bro022,um ==,3,54684
54693,Bro022-c1_0583311_0583631,f,Bro022-c1,me013,Bro022,i mean ==,3,54693
54707,Bro022-c4_0618853_0619073,f,Bro022-c4,me026,Bro022,uh ==,3,54707
54715,Bro022-c1_0627874_0628234,f,Bro022-c1,me013,Bro022,so ==,3,54715
54726,Bro022-c1_0644214_0644514,f,Bro022-c1,me013,Bro022,so ==,3,54726
54729,Bro022-c1_0645683_0646313,f,Bro022-c1,me013,Bro022,uh ==,3,54729
54758,Bro022-c2_0723216_0723556,f,Bro022-c2,mn007,Bro022,well well ==,3,54758
54777,Bro022-c4_0763991_0764531,f,Bro022-c4,me026,Bro022,um ==,3,54777
54795,Bro022-c1_0795230_0795430,f,Bro022-c1,me013,Bro022,yeah .,3,54795
54797,Bro022-c4_0795746_0796016,f,Bro022-c4,me026,Bro022,i don't know .,3,54797
54800,Bro022-c4_0812139_0812499,f,Bro022-c4,me026,Bro022,i mean ==,3,54800
54815,Bro022-c1_0834480_0835000,f,Bro022-c1,me013,Bro022,uh yeah .,3,54815
54817,Bro022-c1_0835450_0836000,f,Bro022-c1,me013,Bro022,i don't know .,3,54817
54818,Bro022-c2_0839273_0839683,f,Bro022-c2,mn007,Bro022,uh- ==,3,54818
54821,Bro022-c0_0851218_0851898,f,Bro022-c0,me018,Bro022,uh ==,3,54821
54823,Bro022-c0_0864867_0865287,f,Bro022-c0,me018,Bro022,um ==,3,54823
54850,Bro022-c4_0926012_0926342,f,Bro022-c4,me026,Bro022,uh ==,3,54850
54859,Bro022-c1_0944817_0945127,f,Bro022-c1,me013,Bro022,i'm sorry .,3,54859
54870,Bro022-c2_0965980_0966100,f,Bro022-c2,mn007,Bro022,yeah .,3,54870
54876,Bro022-c2_0988284_0988454,f,Bro022-c2,mn007,Bro022,so ==,3,54876
54891,Bro022-c2_1006230_1006730,f,Bro022-c2,mn007,Bro022,so yeah .,3,54891
54893,Bro022-c2_1009540_1009910,f,Bro022-c2,mn007,Bro022,and ==,3,54893
54924,Bro022-c1_1069160_1069770,f,Bro022-c1,me013,Bro022,but - but ==,3,54924
54926,Bro022-c1_1070450_1070790,f,Bro022-c1,me013,Bro022,uh ==,3,54926
54946,Bro022-c1_1096690_1096850,f,Bro022-c1,me013,Bro022,yeah .,3,54946
54950,Bro022-c4_1107340_1107820,f,Bro022-c4,me026,Bro022,um ==,3,54950
54952,Bro022-c4_1112820_1113750,f,Bro022-c4,me026,Bro022,and um ==,3,54952
54956,Bro022-c4_1137150_1137480,f,Bro022-c4,me026,Bro022,and ==,3,54956
54957,Bro022-c4_1138060_1138500,f,Bro022-c4,me026,Bro022,um ==,3,54957
54991,Bro022-c2_1222380_1222990,f,Bro022-c2,mn007,Bro022,and ==,3,54991
54992,Bro022-c2_1224690_1225450,f,Bro022-c2,mn007,Bro022,um ==,3,54992
54995,Bro022-c2_1233870_1234550,f,Bro022-c2,mn007,Bro022,um ==,3,54995
54998,Bro022-c2_1247890_1248200,f,Bro022-c2,mn007,Bro022,and ==,3,54998
55001,Bro022-c2_1253790_1254420,f,Bro022-c2,mn007,Bro022,um ==,3,55001
55014,Bro022-c0_1264890_1265440,f,Bro022-c0,me018,Bro022,um ==,3,55014
55030,Bro022-c2_1300700_1300900,f,Bro022-c2,mn007,Bro022,or ==,3,55030
55045,Bro022-c1_1328270_1328440,f,Bro022-c1,me013,Bro022,so ==,3,55045
55057,Bro022-c2_1341690_1342280,f,Bro022-c2,mn007,Bro022,and ==,3,55057
55058,Bro022-c2_1344400_1344590,f,Bro022-c2,mn007,Bro022,yeah .,3,55058
55059,Bro022-c2_1344590_1344740,f,Bro022-c2,mn007,Bro022,well .,3,55059
55060,Bro022-c2_1345070_1345630,f,Bro022-c2,mn007,Bro022,um ==,3,55060
55062,Bro022-c2_1352540_1353250,f,Bro022-c2,mn007,Bro022,uh ==,3,55062
55065,Bro022-c0_1359740_1360030,f,Bro022-c0,me018,Bro022,so ==,3,55065
55077,Bro022-c2_1379840_1380080,f,Bro022-c2,mn007,Bro022,well .,3,55077
55079,Bro022-c4_1390090_1390500,f,Bro022-c4,me026,Bro022,and ==,3,55079
55092,Bro022-c1_1427990_1428300,f,Bro022-c1,me013,Bro022,yeah .,3,55092
55115,Bro022-c1_1450350_1450770,f,Bro022-c1,me013,Bro022,so ==,3,55115
55131,Bro022-c1_1482090_1482310,f,Bro022-c1,me013,Bro022,all right .,3,55131
55132,Bro022-c1_1482560_1483060,f,Bro022-c1,me013,Bro022,so ==,3,55132
55133,Bro022-c2_1484210_1484390,f,Bro022-c2,mn007,Bro022,so ==,3,55133
55134,Bro022-c2_1484390_1484570,f,Bro022-c2,mn007,Bro022,yeah .,3,55134
55147,Bro022-c2_1491820_1492580,f,Bro022-c2,mn007,Bro022,um ==,3,55147
55148,Bro022-c2_1494100_1494260,f,Bro022-c2,mn007,Bro022,yeah .,3,55148
55158,Bro022-c2_1525140_1525250,f,Bro022-c2,mn007,Bro022,and ==,3,55158
55159,Bro022-c2_1527320_1527710,f,Bro022-c2,mn007,Bro022,uh ==,3,55159
55162,Bro022-c0_1532130_1532640,f,Bro022-c0,me018,Bro022,um ==,3,55162
55170,Bro022-c2_1549690_1550590,f,Bro022-c2,mn007,Bro022,um ==,3,55170
55189,Bro022-c0_1563170_1563790,f,Bro022-c0,me018,Bro022,uh ==,3,55189
55190,Bro022-c0_1564920_1565640,f,Bro022-c0,me018,Bro022,uh ==,3,55190
55193,Bro022-c0_1574290_1574690,f,Bro022-c0,me018,Bro022,i mean ==,3,55193
55219,Bro022-c2_1622150_1622240,f,Bro022-c2,mn007,Bro022,and ==,3,55219
55220,Bro022-c2_1622240_1622780,f,Bro022-c2,mn007,Bro022,uhhuh .,3,55220
55224,Bro022-c2_1636040_1636760,f,Bro022-c2,mn007,Bro022,um .,3,55224
55225,Bro022-c2_1638760_1639280,f,Bro022-c2,mn007,Bro022,um ==,3,55225
55235,Bro022-c2_1676170_1676600,f,Bro022-c2,mn007,Bro022,uh ==,3,55235
55236,Bro022-c1_1676200_1676820,f,Bro022-c1,me013,Bro022,uh ==,3,55236
55237,Bro022-c2_1678000_1678160,f,Bro022-c2,mn007,Bro022,well .,3,55237
55239,Bro022-c2_1689160_1689410,f,Bro022-c2,mn007,Bro022,uh ==,3,55239
