,speaker,content,block,session,labels,labels_h
13214,Salah, Oh! Where is Igor and Reynold?,0,12,4,question
13215,Vika, Sixteen seven.,0,12,0,statement
13216,Ashley, Sixteen seven. Okay.,0,12,0,statement
13217,Ashley, It’s absolutely bad for me.,0,12,0,statement
13218,Salah, Mhm. Check in the chat.,0,12,0,statement
13219,Ashley," Okay. Yeah, this is the human factors chat.",0,12,0,statement
13220,Salah, [SL]They wrote already. On that last one.,0,12,0,statement
13221,Ashley," There is a three-minute delay, so, we can wait but …Yeah, these aren’t…these are not even…",0,12,0,statement
13222,Salah, Yeah.,0,12,2,backchannel
13223,Ashley," Like…this is all sorts of messed up. Drilling specialist is not in human factors, operations is not in human factors. These are not even numbers that we are discussing this week.",0,12,0,statement
13224,Vika, Twenty-six ten.,0,12,0,statement
13225,Salah, Even the points. I didn’t choose these points.,0,12,0,statement
13226,Ashley, Yeah. //This really weird.,0,12,0,statement
13227,Vika, //We haven’t chosen any point yet?,0,12,4,question
13228,Will, Huh?,0,12,4,question
13229,Salah," I log out //and log in, and it’s the same thing.",0,12,0,statement
13230,Will, //No. We said that…what do we have?,0,12,4,question
13231,Ashley, Did you close the entire browser?,0,12,4,question
13232,Salah, Yeah. //Let’s see.,0,12,0,statement
13233,Will, //What do we //have now?,0,12,4,question
13234,Ashley, //Close it all.,0,12,0,statement
13235,Will, The best…,0,12,0,statement
13236,Oleg," Sixteen twenty-one, perhaps.",0,12,0,statement
13237,Will, Sixteen twenty-one is the best option.,0,12,0,statement
13238,Ashley," Go to Desktop, yeah.",0,12,0,statement
13239,Will," After that, we have forty-five…eleven forty-six.",0,12,0,statement
13240,Vika, //I didn’t check.,0,12,0,statement
13241,Oleg," //And eleven forty-six, I think, it was dirty there. Hold on.",0,12,0,statement
13242,Will," Mm. Yes, yes, yes. It’s like eleven twenty-one – there’s forty-two thousand. But the best option is sixteen twenty-one.",0,12,0,statement
13243,Oleg, Yes. The very first one. Everything that I suggested after that – it is…,0,12,0,statement
13244,Vika," Yes, eleven forty-six – it’s a bit dirty.",0,12,0,statement
13245,Ashley," Did you see what drilling said? “We are looking at a rectangle bounded by twenty-nine fifty and thirty-six forty-five”. Okay, they suggested one more here. Twenty-nine fifty…",0,12,4,question
13246,Will," What are you doing? Well, okay.",0,12,4,question
13247,Ashley," Well, it’s a cool spot. Twenty-nine fifty. It’s super cool for me. Drilling specialist suggested it.",0,12,0,statement
13248,Will, Which one?,0,12,4,question
13249,Ashley, Twenty-nine fifty.,0,12,0,statement
13250,Oleg, But the depth is three thousand two hundred there. What will the losses be?,0,12,4,question
13251,Ashley, They also suggested thirty-six forty-five.,0,12,0,statement
13252,Will, 100% water loss.,0,12,0,statement
13253,Ashley, In the first one?,0,12,4,question
13254,Will, Yeah…twenty-nine…,0,12,0,statement
13255,Ashley," Mhm, okay. So…",0,12,0,statement
13256,Oleg, Salah will have great losses. Yes?,0,12,4,question
13257,Vika, Thirty-six forty-five is okay for me.,0,12,0,statement
13258,Ashley, Yes. It’s okay…,0,12,0,statement
13259,Will, And the other one?,0,12,4,question
13260,Ashley, Thirty-six forty-five.,0,12,0,statement
13261,Will, There’s little water.,0,12,0,statement
13262,Oleg, [UI],0,12,0,statement
13263,Oleg," Yes, thirty-six forty-five could work.",0,12,0,statement
13264,Vika," Then, thirty-seven forty-three. …Thirty-seven forty-three.",0,12,0,statement
13265,Will," Alright, let’s look at what they’ve given us. They sent thirty forty…thirty—four fifty…",0,12,0,statement
13266,Oleg, //And you thirty-seven forty-three is cool.,0,12,0,statement
13267,Salah," //Yeah, now it’s working.",0,12,0,statement
13268,Ashley, Okay.,0,12,0,statement
13269,Salah," So, let’s see.",0,12,0,statement
13270,Ashley," It might…it’ll…oh, there you go. Okay.",0,12,0,statement
13271,Salah," Okay, it’s working.",0,12,0,statement
13272,Oleg, Has everyone looked at thirty-seven forty-three?,0,12,4,question
13273,Ashley, Thirty-seven forty-three.,0,12,0,statement
13274,Vika," Salah, could you check please?",0,12,4,question
13275,Vika, Thirty-seven forty-three.,1,12,0,statement
13276,Oleg, It should be good for Salah.,1,12,0,statement
13277,Ashley, It’s good…,1,12,0,statement
13278,Salah, Which one?,1,12,4,question
13279,Ashley, Thirty-seven forty-three.,1,12,0,statement
13280,Salah, Thirty-seven…,1,12,0,statement
13281,Ashley, It is good for me.,1,12,0,statement
13282,Oleg," Well, that’s right, on the plain. How is it for you?",1,12,4,question
13283,Salah," Yeah, it’s very good for me.",1,12,0,statement
13284,Vika, Thirty-seven forty-three.,1,12,0,statement
13285,Will, Mine is not responding.,1,12,0,statement
13286,Oleg," And, most importantly, whether there is water or not. We no longer have sources of confirmation. Can someone else tell us about the availability of water?",1,12,0,statement
13287,Vika," Maybe, we should check my…",1,12,0,statement
13288,Oleg," Is it showing you, too, how much water you have or don’t have?",1,12,4,question
13289,Vika, Only indirectly.,1,12,0,statement
13290,Oleg, How is it for you there?,1,12,4,question
13291,Vika, You look at the depth.,1,12,0,statement
13292,Oleg, Well…,1,12,3,follow-me
13293,Vika, By the remoteness of the water basin.,1,12,0,statement
13294,Oleg," Oh, you have… Here, for example, the depth shows me, is there water or not, I can’t find out in any way. I can only talk about contamination and the depth of the deposits.",1,12,0,statement
13295,Salah," Will, what do you think about thirty-seven forty-three?",1,12,4,question
13296,Vika, Did you fix it?,1,12,4,question
13297,Salah," You said okay, huh?",1,12,4,question
13298,Ashley, For which one? // Thirty-seven forty-three?,1,12,4,question
13299,Salah, // Thirty-seven forty-three.,1,12,0,statement
13300,Ashley," I said, yeah.",1,12,0,statement
13301,Salah," For me – okay. Vika – okay, Oleg – okay. //Only you, Will.",1,12,0,statement
13302,Vika, //Has it worked for you?,1,12,4,question
13303,Will, Which one?,1,12,4,question
13304,Salah, Thirty-seven forty-three.,1,12,0,statement
13305,Will, No water.,1,12,0,statement
13306,Salah, Can you check thirty twenty-one?,1,12,4,question
13307,Will," Okay, give me a minute.",1,12,0,statement
13308,Salah, Which point are they discussing?,1,12,4,question
13309,Ashley," So, they had suggested thirty-six forty-five and thirty-one fifty.",1,12,0,statement
13310,Vika, One more time.,1,12,0,statement
13311,Salah, Thirty-six,1,12,0,statement
13312,Ashley, Forty-five.,1,12,0,statement
13313,Salah, Okay.,1,12,0,statement
13314,Vika," Again, which point?",1,12,4,question
13315,Salah," This one is very good, Okay. The other one?",1,12,4,question
13316,Ashley, Thirty-one fifty.,1,12,0,statement
13317,Salah," Thirty-one…fifty. No, this is too deep.",1,12,0,statement
13318,Vika," Guys, could you check please, eighteen twenty-three?",1,12,4,question
13319,Salah, We can’t.,1,12,0,statement
13320,Vika, Why?,1,12,4,question
13321,Salah, We have a survey.,1,12,0,statement
13322,Vika," Oh, really?",1,12,4,question
13323,Ashley, Yeah.,1,12,2,backchannel
13324,Vika, Why?,1,12,4,question
13325,Oleg, You aren’t getting it?,1,12,4,question
13326,Vika," No. Thanks, God!",1,12,0,statement
13327,Salah, Did you have it before?,1,12,4,question
13328,Vika, Nope.,1,12,0,statement
13329,Ashley, //Do you have…do you have…The same thing might have happened to you. Do you see “Signoff” on the top of yours?,1,12,0,statement
13330,Salah, //The same thing happened…,1,12,0,statement
13331,Will, Mhm.,1,12,0,statement
13332,Salah, Signoff.,1,12,0,statement
13333,Ashley," No, does she see it?",1,12,4,question
13334,Vika, No.,1,12,0,statement
13335,Salah, //Log out.,1,12,0,statement
13336,Ashley, //Yeah. The same thing happened. You’ve got to log out and log back in.,1,12,0,statement
13337,Vika, Oh.,1,12,0,statement
13338,Salah, Yeah. It’s off.,1,12,0,statement
13339,Vika," But still, could you check please?",1,12,4,question
13340,Salah," Because she is looking for points with different numbers, by the way.",1,12,0,statement
13341,Vika, Oh.,1,12,0,statement
13342,Salah, Yeah.,1,12,2,backchannel
13343,Vika, Are you sure?,1,12,4,question
13344,Salah, Yeah. It happened to me.,1,12,0,statement
13345,Will, And how did we…what do we think of eleven twenty-one?,1,12,4,question
13346,Oleg, Eleven twenty-one?,1,12,4,question
13347,Will," No, sorry…",1,12,0,statement
13348,Vika, Sixteen…,1,12,0,statement
13349,Will, Thirty-four forty-eight. What do we think?,1,12,4,question
13350,Oleg," Hold on, hold on.",1,12,0,statement
13351,Will, Thirty-four forty-eight. That was one of the ones they sent. How does that…,1,12,0,statement
13352,Oleg, Thirty-four forty-eight?,1,12,4,question
13353,Will, Forty-eight. //What do you think of it?,1,12,4,question
13354,Ashley," //Sorry, I still have the fucking survey.",1,12,0,statement
13355,Salah, Thirty-seven forty-three. What did you say about it?,1,12,4,question
13356,Will, I don’t know. Let me check.,1,12,0,statement
13357,Salah, They said about it.,1,12,0,statement
13358,Will, They suggested?,1,12,4,question
13359,Salah, Yeah.,1,12,2,backchannel
13360,Will," Okay, let’s see here.",1,12,0,statement
13361,Oleg, Very deep and…,1,12,0,statement
13362,Ashley," Oh, God almighty!",1,12,0,statement
13363,Oleg, Minimum thirty percent.,1,12,0,statement
13364,Will, No. No. There is no water at //thirty-seven forty-three.,1,12,0,statement
13365,Salah, //Thirty-seven forty-three?,1,12,4,question
13366,Will, There is no water there.,1,12,0,statement
13367,Salah, [UI] They suggested this point.,1,12,0,statement
13368,Ashley," So, out of the ones that they suggested, I think thirty-six forty-five was a good one. Was it not?",1,12,4,question
13369,Will, Thirty-six forty-five?,1,12,4,question
13370,Salah," Yeah, thirty-six forty-five is good.",1,12,0,statement
13371,Will, No. I didn’t write that one down. I didn’t get that one.,1,12,0,statement
13372,Ashley, Because I’m pretty sure all of us…I thought we all did check that one.,1,12,0,statement
13373,Will, Thirty-six forty-five?,1,12,4,question
13374,Salah, Thirty-six forty-five.,1,12,0,statement
13375,Will, I don’t see it in my stuff. Let me see here.,1,12,0,statement
13376,Salah," Did you log out, Vika?",1,12,4,question
13377,Vika, Yes. I’m busy with my questionnaire.,1,12,0,statement
13378,Salah," Oh, okay.",1,12,0,statement
13379,Will, There is not a lot of water there.,1,12,0,statement
13380,Salah, But it’s working?,1,12,4,question
13381,Will, Let me see.,1,12,0,statement
13382,Salah, Let’s go for it.,1,12,0,statement
13383,Ashley," And then the other one that I thought we all, kind of, were okay with was thirty-one fifty.",1,12,0,statement
13384,Vika, Okay.,1,12,0,statement
13385,Salah, Too deep.,1,12,0,statement
13386,Ashley," That one? Oh, that one you said was too deep. Okay, never mind. Scratch that.",1,12,4,question
13387,Vika, Which ones? Which point?,1,12,4,question
13388,Ashley," So, the one…so, thirty-six forty-five, I think, is the one that we all said was, like, decently mediocre okay.",1,12,0,statement
13389,Vika, Forty-five?,1,12,4,question
13390,Ashley, Yeah.,1,12,2,backchannel
13391,Salah, Thirty-six forty-five.,1,12,0,statement
13392,Vika, Alright.,1,12,0,statement
13393,Vika, It’s okay.,1,12,0,statement
13394,Will," Thirty-six forty-five. I mean, it’s not a lot of water but I mean, whatever.",1,12,0,statement
13395,Salah, They suggested that? //That means they agreed about it. We have full team that agreed about this.,1,12,4,question
13396,Ashley," //They suggested that one, yeah.",1,12,0,statement
13397,Will," The best one that they’ve suggested, for me has been thirty-four forty-eight.",1,12,0,statement
13398,Ashley, Thirty-four forty-eight.,1,12,0,statement
13399,Will, That’s the best one they’ve suggested.,1,12,0,statement
13400,Ashley," I mean, it’s decent for me too.",1,12,0,statement
13401,Vika, No?,1,12,4,question
13402,Ashley," It’s decent. Yeah, it’s normal. Could work.",1,12,0,statement
13403,Salah, That’s normal also for me.,1,12,0,statement
13404,Vika, One more time.,1,12,0,statement
13405,Will, Thirty-four forty-eight.,1,12,0,statement
13406,Vika, Okay.,1,12,0,statement
13407,Salah, Thirty-four or…,1,12,0,statement
13408,Will, Thirty-four forty-eight.,1,12,0,statement
13409,Ashley," So, that one or the thirty-six forty-five is the ideal, right?",1,12,4,question
13410,Will," Yeah. In terms of amount of water, thirty-four forty-eight is best.",1,12,0,statement
13411,Vika, For me it’s okay.,1,12,0,statement
13412,Vika," Tiger, what do you think?",1,12,4,question
13413,Salah, [SL] Now I’m checking.,1,12,0,statement
13414,Vika, About this point.,1,12,0,statement
13415,Salah, Thirty-four point…it’s too deep.,1,12,0,statement
13416,Ashley, For which one? Thirty-four forty-eight?,1,12,4,question
13417,Salah, Yeah.,1,12,2,backchannel
13418,Vika, Mhm.,1,12,0,statement
13419,Ashley," Okay, so, thirty-six forty-five.",1,12,0,statement
13420,Vika, Sixteen seven.,1,12,0,statement
13421,Will, Is this a new one?,1,12,4,question
13422,Vika, Yep,1,12,2,backchannel
13423,Will, No water.,1,12,0,statement
13424,Vika, Fuck.,1,12,0,statement
13425,Ashley, Alright. Should we converge?,1,12,4,question
13426,Will," Yeah, I told them…",1,12,0,statement
13427,Ashley," Was thirty-six forty-five good for you, too? No?",1,12,4,question
13428,Vika, What?,1,12,4,question
13429,Ashley, Thirty-six forty-five – no?,1,12,4,question
13430,Oleg," Ah, thirty-six forty-five – yes. This one is good.",1,12,0,statement
13431,Ashley," It was okay, yes?",1,12,4,question
13432,Oleg," Yes. It is…well, it’s the maximum, but it’s okay.",1,12,0,statement
13433,Ashley, Mhm.,1,12,0,statement
13434,Oleg," 10% loss. …Shoot, there was a great point somewhere. I can’t find it.",1,12,0,statement
13435,Will," I told them that thirty-four forty-eight and thirty-six forty-five would do. These are not the best options, but we can do something about it.",1,12,0,statement
13436,Vika, Live a normal life?,1,12,4,question
13437,Salah, You want?,1,12,4,question
13438,Oleg," //Well, at least it’s better than what was suggested, I can’t find it for myself.",1,12,0,statement
13439,Ashley, //Yeah. [UI],1,12,0,statement
13440,Vika," You will like it, Oleg, //twenty-one thirteen.",1,12,0,statement
13441,Ashley, //Thank you. Oops.,1,12,0,statement
13442,Oleg, Twenty-one thirteen? Hold on.,1,12,4,question
13443,Ashley, Twenty-one thirteen.,1,12,0,statement
13444,Vika, It is only for Oleg.,1,12,0,statement
13445,Ashley, Why?,1,12,4,question
13446,Oleg, Because!,1,12,0,statement
13447,Ashley, It is a very good spot for me.,1,12,0,statement
13448,Vika, Really?,1,12,4,question
13449,Ashley," Yeah. Actually, it is pretty good.",1,12,0,statement
13450,Vika, //But it’s bad for Oleg.,1,12,0,statement
13451,Oleg, //Fuck.,1,12,0,statement
13452,Salah, //Twenty-one?,1,12,4,question
13453,Salah, Twenty-one zero three?,1,12,4,question
13454,Oleg," It is, you know, if you’re spitting – you won’t spit it out, damn it!",1,12,0,statement
13455,Salah," You said, twenty-one zero three?",1,12,4,question
13456,Oleg," In short, if you don’t want to get anything …It is just…//It’s not even water.",1,12,0,statement
13457,Ashley, //I wonder what twenty-one zero four is.,1,12,0,statement
13458,Oleg, It’s just mud.,1,12,0,statement
13459,Vika, Twenty-one O three is okay.,1,12,0,statement
13460,Ashley," I don’t even see where…Oh, twenty-one four is there. Oh, that sucks! Twenty-one O four sucks!",1,12,0,statement
13461,Vika, Oh!,1,12,0,statement
13462,Salah, Twenty-one…zero five. This is the best one for me.,1,12,0,statement
